market,company,report,filer,date,rcp
코,바이오톡스텍,주식등의대량보유상황보고서(일반),강종구,2026.09.01,20260901000048
코,오에스피,주식등의대량보유상황보고서(일반),우진비앤지,2026.09.01,20260901000045
코,우진엔텍,주식등의대량보유상황보고서(일반),우진,2026.09.01,20260901000033
유,프레스티지바이오파마,주식등의대량보유상황보고서(일반),메이슨파트너스,2026.09.01,20260901000023
넥,SK시그넷,주식등의대량보유상황보고서(약식),마루베니,2026.09.01,20260901000006
코,아즈텍WB,주식등의대량보유상황보고서(일반),허재명,2026.08.31,20260831001533
코,세종텔레콤,주식등의대량보유상황보고서(일반),세종,2026.08.31,20260831001525
코,자람테크놀로지,주식등의대량보유상황보고서(일반),백준현,2026.08.31,20260831001523
코,보로노이,주식등의대량보유상황보고서(일반),김현태,2026.08.31,20260831001520
코,듀켐바이오,주식등의대량보유상황보고서(약식),오학균,2026.08.31,20260831001517
유,케이씨 IR,주식등의대량보유상황보고서(일반),고상걸,2026.08.31,20260831001492
유,디와이덕양,주식등의대량보유상황보고서(일반),윤성희,2026.08.31,20260831001487
유,현대백화점,주식등의대량보유상황보고서(일반),현대지에프홀딩스,2026.08.31,20260831001479
유,현대그린푸드,주식등의대량보유상황보고서(일반),현대지에프홀딩스,2026.08.31,20260831001477
유,케이씨 IR,주식등의대량보유상황보고서(일반),고석태,2026.08.31,20260831001469
코,노랑풍선,주식등의대량보유상황보고서(약식),브이씨엠그로쓰제1호사모투자,2026.08.31,20260831001468
코,오비고,주식등의대량보유상황보고서(약식),이동민,2026.08.31,20260831001463
코,핌스,주식등의대량보유상황보고서(일반),주광연,2026.08.31,20260831001462
유,SK오션플랜트,주식등의대량보유상황보고서(일반),에스케이에코플랜트,2026.08.31,20260831001461
코,천보,[기재정정] 주식등의대량보유상황보고서(일반),이상율,2026.08.31,20260831001448
유,케이씨 IR,주식등의대량보유상황보고서(일반),고석태,2026.08.31,20260831001444
코,천보,[기재정정] 주식등의대량보유상황보고서(일반),이상율,2026.08.31,20260831001439
유,대현,주식등의대량보유상황보고서(일반),신윤황,2026.08.31,20260831001432
유,코오롱인더,주식등의대량보유상황보고서(일반),코오롱,2026.08.31,20260831001419
유,한일시멘트,주식등의대량보유상황보고서(일반),한일홀딩스,2026.08.31,20260831001390
유,종근당,주식등의대량보유상황보고서(일반),이장한,2026.08.31,20260831001373
코,DMS,주식등의대량보유상황보고서(일반),박용석,2026.08.31,20260831001367
유,대신증권,주식등의대량보유상황보고서(일반),양홍석,2026.08.31,20260831001335
코,지엔코,주식등의대량보유상황보고서(일반),크레오에스지,2026.08.31,20260831001323
유,신세계 IR,주식등의대량보유상황보고서(일반),정유경,2026.08.31,20260831001294
코,팅크웨어,주식등의대량보유상황보고서(일반),유비벨록스,2026.08.31,20260831001292
코,유비벨록스,주식등의대량보유상황보고서(일반),이흥복,2026.08.31,20260831001277
코,와이지-원,주식등의대량보유상황보고서(일반),송호근,2026.08.31,20260831001244
코,경동제약,주식등의대량보유상황보고서(일반),류 기 성,2026.08.31,20260831001242
코,핑거스토리,주식등의대량보유상황보고서(일반),문양근,2026.08.31,20260831001236
코,대성하이텍,주식등의대량보유상황보고서(일반),최호형,2026.08.31,20260831001189
코,HLB제약,주식등의대량보유상황보고서(일반),HLB생명과학,2026.08.31,20260831001178
유,에넥스,주식등의대량보유상황보고서(일반),박진규,2026.08.31,20260831001152
유,경방,주식등의대량보유상황보고서(일반),김담,2026.08.31,20260831001124
넥,라피치,주식등의대량보유상황보고서(약식),박철,2026.08.31,20260831001089
코,에이치시티,주식등의대량보유상황보고서(일반),이수찬,2026.08.31,20260831000907
코,인카금융서비스,주식등의대량보유상황보고서(일반),심두섭,2026.08.31,20260831000885
코,씨엑스아이,주식등의대량보유상황보고서(약식),ZHANG DONGXIAN,2026.08.31,20260831000860
코,씨엑스아이,주식등의대량보유상황보고서(약식),WANG GUANGCAI,2026.08.31,20260831000840
코,씨엑스아이,주식등의대량보유상황보고서(일반),LIN JINSHENG,2026.08.31,20260831000792
코,네오셈,주식등의대량보유상황보고서(일반),배윤영,2026.08.31,20260831000739
코,바이오포트,주식등의대량보유상황보고서(일반),김성구,2026.08.31,20260831000649
코,바이오톡스텍,주식등의대량보유상황보고서(일반),강종구,2026.08.31,20260831000112
코,보로노이,주식등의대량보유상황보고서(일반),김현태,2026.08.28,20260828001950
코,컴투스,주식등의대량보유상황보고서(일반),컴투스홀딩스,2026.08.28,20260828001948
넥,인바이츠바이오코아,주식등의대량보유상황보고서(약식),SBI인베스트먼트,2026.08.28,20260828001934
코,신진에스엠,주식등의대량보유상황보고서(일반),김은식,2026.08.28,20260828001932
넥,인바이츠바이오코아,주식등의대량보유상황보고서(약식),에스비아이-성장사다리 코넥스 활성화펀드,2026.08.28,20260828001922
코,아우딘퓨쳐스,주식등의대량보유상황보고서(일반),나종국,2026.08.28,20260828001920
코,니어스랩,[기재정정] 주식등의대량보유상황보고서(일반),최재혁,2026.08.28,20260828001919
유,삼성전자,주식등의대량보유상황보고서(일반),삼성물산,2026.08.28,20260828001916
유,셀트리온,주식등의대량보유상황보고서(일반),셀트리온홀딩스,2026.08.28,20260828001911
코,에스엠씨지,[기재정정] 주식등의대량보유상황보고서(일반),최승호,2026.08.28,20260828001908
유,더본코리아,주식등의대량보유상황보고서(일반),백종원,2026.08.28,20260828001907
넥,더콘텐츠온,주식등의대량보유상황보고서(약식),SBI인베스트먼트,2026.08.28,20260828001904
코,에스엠씨지,[기재정정] 주식등의대량보유상황보고서(일반),최승호,2026.08.28,20260828001902
코,에스엠씨지,[기재정정] 주식등의대량보유상황보고서(일반),최승호,2026.08.28,20260828001898
코,니어스랩,[기재정정] 주식등의대량보유상황보고서(일반),최재혁,2026.08.28,20260828001894
코,덴티스,주식등의대량보유상황보고서(약식),NH투자증권,2026.08.28,20260828001878
유,DB,주식등의대량보유상황보고서(일반),김남호,2026.08.28,20260828001875
유,롯데관광개발,주식등의대량보유상황보고서(일반),김기병,2026.08.28,20260828001872
코,M83,주식등의대량보유상황보고서(일반),정성진,2026.08.28,20260828001834
코,코아시아,주식등의대량보유상황보고서(일반),이희준,2026.08.28,20260828001814
유,주연테크,주식등의대량보유상황보고서(일반),화평홀딩스,2026.08.28,20260828001808
코,서부T&D,주식등의대량보유상황보고서(일반),엠와이에이치,2026.08.28,20260828001799
코,이삭엔지니어링,주식등의대량보유상황보고서(일반),김창수,2026.08.28,20260828001759
유,유성기업,주식등의대량보유상황보고서(일반),류시영,2026.08.28,20260828001718
코,하림지주,주식등의대량보유상황보고서(일반),김홍국,2026.08.28,20260828001711
유,한화머시너리앤서비스홀딩스,주식등의대량보유상황보고서(일반),김승연,2026.08.28,20260828001708
유,동원수산 IR,주식등의대량보유상황보고서(일반),왕기철,2026.08.28,20260828001695
유,아이에스동서,주식등의대량보유상황보고서(일반),권혁운,2026.08.28,20260828001678
유,후성,주식등의대량보유상황보고서(일반),김근수,2026.08.28,20260828001637
코,필옵틱스 IR,주식등의대량보유상황보고서(일반),한기수,2026.08.28,20260828001634
코,비츠로시스,주식등의대량보유상황보고서(일반),우수정기,2026.08.28,20260828001628
코,에스와이,주식등의대량보유상황보고서(일반),홍영돈,2026.08.28,20260828001627
코,앱튼,주식등의대량보유상황보고서(일반),에이프로젠,2026.08.28,20260828001623
코,오픈엣지테크놀로지,주식등의대량보유상황보고서(일반),이성현,2026.08.28,20260828001606
유,삼양홀딩스,주식등의대량보유상황보고서(일반),김윤,2026.08.28,20260828001600
코,패션플랫폼,주식등의대량보유상황보고서(일반),메이븐에프씨,2026.08.28,20260828001595
코,니어스랩,주식등의대량보유상황보고서(일반),최재혁,2026.08.28,20260828001557
코,다산디엠씨,주식등의대량보유상황보고서(일반),다산네트웍스,2026.08.28,20260828001556
코,센서뷰,주식등의대량보유상황보고서(일반),김병남,2026.08.28,20260828001549
코,다산솔루에타 IR,주식등의대량보유상황보고서(일반),다산인베스트,2026.08.28,20260828001546
코,클로봇,주식등의대량보유상황보고서(일반),김창구,2026.08.28,20260828001544
코,비츠로시스,주식등의대량보유상황보고서(일반),브이에이치1,2026.08.28,20260828001541
코,케이바이오랩스,주식등의대량보유상황보고서(일반),미래아이앤지,2026.08.28,20260828001536
코,링크드,주식등의대량보유상황보고서(일반),민용재,2026.08.28,20260828001520
유,에이프로젠,주식등의대량보유상황보고서(일반),지베이스,2026.08.28,20260828001519
유,솔루엠,주식등의대량보유상황보고서(일반),전성호,2026.08.28,20260828001517
코,휴마시스,주식등의대량보유상황보고서(일반),아티스트,2026.08.28,20260828001493
유,넷마블,주식등의대량보유상황보고서(일반),방준혁,2026.08.28,20260828001491
유,BGF,주식등의대량보유상황보고서(일반),홍석조,2026.08.28,20260828001446
코,태성,주식등의대량보유상황보고서(일반),김종학,2026.08.28,20260828001435
유,미래산업 IR,주식등의대량보유상황보고서(일반),넥스턴앤롤코리아,2026.08.28,20260828001370
유,AJ네트웍스,주식등의대량보유상황보고서(일반),문덕영,2026.08.28,20260828001365
코,브이티,주식등의대량보유상황보고서(일반),정철,2026.08.28,20260828001345
유,금호에이치티,주식등의대량보유상황보고서(일반),에코볼트,2026.08.28,20260828001328
유,LIG디펜스앤에어로스페이스,주식등의대량보유상황보고서(일반),엘아이지,2026.08.28,20260828001248
코,국영지앤엠,주식등의대량보유상황보고서(일반),최재원,2026.08.28,20260828001227
코,에코아이,주식등의대량보유상황보고서(일반),전종수,2026.08.28,20260828001181
코,넥스턴앤롤코리아,[기재정정] 주식등의대량보유상황보고서(일반),로아앤코홀딩스,2026.08.28,20260828001177
코,대동스틸,주식등의대량보유상황보고서(일반),임주희,2026.08.28,20260828000920
코,HLB바이오스텝 IR,주식등의대량보유상황보고서(일반),HLB,2026.08.28,20260828000904
코,해치텍,주식등의대량보유상황보고서(일반),최성민,2026.08.28,20260828000604
코,오비고,주식등의대량보유상황보고서(일반),장영준,2026.08.28,20260828000569
코,아이티아이즈 IR,주식등의대량보유상황보고서(일반),이성남,2026.08.28,20260828000564
코,핑거 IR,주식등의대량보유상황보고서(약식),메가존클라우드,2026.08.28,20260828000553
